ts,process_name,thread_name,file_name,zip_entry_name,offset,is_major
3693445796584,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,5497479,False
3693445826668,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,5732999,False
3693445854665,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,6269013,True
3693445898599,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,848648,False
3693445918806,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,5176653,False
3693447145190,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,5354413,False
3693447328961,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,3519016,True
3693447382004,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,6248130,False
3693447458681,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,5827403,False
3693447489748,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,6191013,False
3693447522357,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,631832,False
3693447618781,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,7032868,True
3693447711252,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,3391068,True
3693447788249,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,5001621,True
3693447829898,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,6896754,True
3693447851169,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,6803001,True
3693447875679,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,5574385,False
3693447902339,org.mozilla.firefox,mozilla.firefox,/data/app/~~eX4oIyiPqWD2a8bQOTNkaw==/org.mozilla.firefox-V6SAAfPOOi2mgt7uXjLlBg==/oat/x86_64/base.vdex,,3472580,False
