ts,process_name,thread_name,file_name,zip_entry_name,offset,is_major
2927511286646,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,136781804,False
2927511304005,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,137024600,True
2927511319677,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,137265892,True
2927511340366,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,137318432,False
2927511355177,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,137561436,True
2927511371254,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,137804440,True
2927511385717,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,138047236,True
2927511402547,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,138287664,True
2927511433477,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,138528092,True
2927511453429,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,138768520,True
2927511475353,com.snapchat.android,napchat.android,/data/app/~~XUYH8MzcLFrfAL3iZ6yITQ==/com.snapchat.android-sVCz_pVpqQlG-noZR46kyw==/base.apk,,139008948,True
